"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.000829762E1,1.250948639E0,1.249242188E1,-7.767347717E-1,1.257890272E1
1.001827563E1,1.441053314E0,1.164847687E1,-8.202941895E-2,1.173756264E1
1.002825363E1,1.895957336E0,1.077234879E1,3.177891541E-1,1.094253821E1
1.003823062E1,2.430046692E0,9.845775604E0,8.032296753E-1,1.017298393E1
1.004820863E1,2.893782349E0,9.320517883E0,1.402283936E0,9.859636410E0
1.005818562E1,3.291505280E0,9.223968658E0,2.053429871E0,1.000660677E1
1.006816362E1,3.369642792E0,9.189540253E0,2.310295715E0,1.005681902E1
1.007814062E1,3.262315979E0,9.412576447E0,2.236499176E0,1.020985942E1
1.008811862E1,2.840493164E0,9.893675995E0,2.165995789E0,1.051878148E1
1.009809662E1,2.075733490E0,1.027313690E1,2.233505402E0,1.071608873E1
1.010807362E1,1.280736694E0,1.023571472E1,2.263443146E0,1.056093354E1
1.011805162E1,5.357359314E-1,9.919572144E0,2.168690186E0,1.016799595E1
1.012802862E1,-1.055305481E-1,9.671837311E0,2.164648590E0,9.911673783E0
1.013800662E1,-4.950205994E-1,9.498198395E0,2.283800812E0,9.781439786E0
1.014798363E1,-6.180647278E-1,9.555828552E0,2.456391907E0,9.885834539E0
1.015796163E1,-7.062313843E-1,9.418863373E0,2.680176544E0,9.818202295E0
1.016793962E1,-9.671388245E-1,9.460027771E0,2.887046356E0,9.937933366E0
1.017791663E1,-2.815644836E-1,9.054071960E0,3.156635742E0,9.592697578E0
1.018789463E1,6.385720825E-1,8.864266663E0,3.350183258E0,9.497722129E0
1.019787162E1,1.160686340E0,9.011111298E0,3.549418945E0,9.754265449E0
1.020784963E1,1.562600555E0,9.179511108E0,3.539988556E0,9.961760068E0
1.021782662E1,1.848955078E0,9.266929321E0,3.100801849E0,9.945329861E0
1.022780462E1,1.897903290E0,9.366622009E0,2.559377747E0,9.893738384E0
1.023778263E1,1.866917725E0,9.439071350E0,2.228415985E0,9.876603037E0
1.024775962E1,1.911674652E0,9.451944580E0,2.023791504E0,9.853399838E0
1.025773762E1,2.057770844E0,9.523196411E0,1.749861145E0,9.898873914E0
1.026771462E1,2.152972870E0,9.720037079E0,1.559606781E0,1.007704254E1
1.027769262E1,2.080373840E0,9.885592804E0,1.763183441E0,1.025483867E1
1.028766963E1,1.867516479E0,9.760303345E0,2.287992096E0,1.019735490E1
1.029764762E1,1.430575104E0,9.628876648E0,2.695744171E0,1.010093299E1
1.030762463E1,1.190773773E0,9.610764313E0,2.901266785E0,1.010950453E1
1.031760263E1,6.921606445E-1,9.593849487E0,2.866539001E0,1.003683616E1
1.032758062E1,4.581971741E-1,9.712103577E0,2.808759155E0,1.012047571E1
1.033755763E1,3.198847961E-1,9.812844086E0,2.731968842E0,1.019106908E1
1.034753563E1,-1.028361511E-1,9.877210236E0,2.536175995E0,1.019813934E1
1.035751262E1,-3.710783386E-1,9.877359924E0,2.270478516E0,1.014174595E1
1.036749063E1,-5.278024292E-1,9.671837311E0,2.231409760E0,9.939929672E0
1.037746762E1,-5.381309509E-1,9.514364777E0,2.426154785E0,9.833562379E0
1.038744562E1,-2.948867798E-1,9.381740570E0,2.596650238E0,9.738922260E0
1.039742362E1,5.792953491E-2,9.447004852E0,2.829266510E0,9.861744546E0
1.040740062E1,2.049238586E-1,9.331894226E0,3.280877380E0,9.893957753E0
1.041737862E1,7.723937988E-2,8.868757324E0,3.475921783E0,9.525904400E0
1.042735562E1,-1.541793823E-2,8.711284790E0,3.224744110E0,9.289009365E0
1.043732933E1,1.062789917E-1,8.867410126E0,2.886746979E0,9.326069144E0
1.044730633E1,2.522254944E-1,9.112300873E0,2.755020905E0,9.523013445E0
1.045728433E1,2.866539001E-1,9.268276520E0,2.683769073E0,9.653275949E0
1.046726133E1,3.023712158E-1,9.347162476E0,2.583926697E0,9.702450818E0
1.047723933E1,3.772155762E-1,9.406888275E0,2.475402374E0,9.734446853E0
1.048721733E1,5.040019226E-1,9.482780457E0,2.366279297E0,9.786542844E0
1.049719433E1,6.500981140E-1,9.469158783E0,2.308948517E0,9.768256695E0
1.050717233E1,7.708969116E-1,9.354796600E0,2.329306183E0,9.671203068E0
1.051714933E1,8.544232178E-1,9.191486206E0,2.397414551E0,9.537350483E0
1.052712733E1,9.529183960E-1,9.073830872E0,2.444566498E0,9.445547391E0
1.053710433E1,1.080153809E0,9.027577057E0,2.301763458E0,9.378805616E0
1.054708233E1,1.223405914E0,9.213789825E0,2.006128235E0,9.508690524E0
1.055706033E1,1.293759613E0,9.457033997E0,1.777104492E0,9.709140349E0
1.056703733E1,1.284478912E0,9.690698090E0,1.741628265E0,9.929389939E0
1.057701533E1,1.232237549E0,9.618548126E0,1.946103058E0,9.890510328E0
1.058699233E1,1.265767822E0,9.641151123E0,1.846859436E0,9.897719582E0
1.059697033E1,1.181493073E0,9.622440033E0,2.000140686E0,9.898880787E0
1.060694733E1,1.264270935E0,1.008976822E1,2.169139252E0,1.039745011E1
1.061692533E1,1.482217712E0,1.021266266E1,2.275418243E0,1.056754352E1
1.062690333E1,1.701811066E0,1.038345749E1,2.021845551E0,1.071448598E1
1.063688033E1,1.746418304E0,1.044213547E1,1.704056396E0,1.072343127E1
1.064685833E1,1.414408722E0,9.607770538E0,1.758393402E0,9.869232701E0
1.065683533E1,1.008901978E0,9.101223907E0,1.972597961E0,9.367032750E0
1.066681333E1,7.375163269E-1,9.151519318E0,2.102078705E0,9.418756342E0
1.067679033E1,6.084846497E-1,9.245523834E0,2.150128784E0,9.511730564E0
1.068676833E1,5.132826233E-1,9.229656830E0,2.321372681E0,9.530938850E0
1.069674633E1,6.297404480E-1,9.606423340E0,2.289638672E0,9.895574145E0
1.070672333E1,6.709048462E-1,1.000684067E1,2.223326569E0,1.027278708E1
1.071670133E1,5.257067871E-1,9.929601288E0,2.523602142E0,1.025874832E1
1.072667833E1,1.027912445E0,9.654922485E0,2.037263489E0,9.920916022E0
1.073665633E1,1.577868805E0,9.922416229E0,1.707648926E0,1.019117651E1
1.074663333E1,2.051932983E0,1.009156448E1,1.930086365E0,1.047737257E1
1.075661133E1,2.365381165E0,1.047177383E1,2.001637573E0,1.092060567E1
1.076658833E1,2.455344086E0,1.078567108E1,1.902393951E0,1.122401524E1
1.077656633E1,2.359393616E0,1.088850723E1,1.959275665E0,1.131216554E1
1.078654433E1,2.189197540E0,1.072669373E1,2.373015289E0,1.120204203E1
1.079652133E1,1.844763794E0,1.021939865E1,2.867137756E0,1.077310267E1
1.080649933E1,1.556613007E0,9.969867554E0,3.031346283E0,1.053614557E1
1.081647633E1,9.174421692E-1,1.000998413E1,2.756218414E0,1.042296610E1
1.082645433E1,3.158432007E-1,1.066442322E1,2.759661255E0,1.102022730E1
1.083643133E1,-1.338217163E-1,1.103340591E1,2.526745605E0,1.131982322E1
1.084640933E1,-7.619155884E-1,1.074136322E1,2.040856018E0,1.096004072E1
1.085638733E1,-1.439406738E0,9.759554901E0,1.595382385E0,9.993300185E0
1.086636433E1,-1.714235229E0,8.627010040E0,1.575773163E0,8.935712938E0
1.087634233E1,-2.016905823E0,7.761210480E0,1.760489044E0,8.209970699E0
1.088631933E1,-2.458786926E0,7.322772217E0,2.063309326E0,7.995365624E0
1.089629733E1,-2.461181946E0,6.665788422E0,2.202220459E0,7.439081046E0
1.090627433E1,-2.466421051E0,5.679938507E0,2.077529755E0,6.531543778E0
1.091625233E1,-2.297721863E0,5.003944244E0,2.060614929E0,5.879210631E0
1.092623033E1,-1.445094910E0,5.500761108E0,2.284100189E0,6.128930228E0
1.093620733E1,-7.640112305E-1,6.269861755E0,2.398612061E0,6.756346602E0
1.094618533E1,-3.396437073E-1,7.028633881E0,2.326162720E0,7.411348398E0
1.095616233E1,-5.298980713E-2,7.770042114E0,2.205962677E0,8.077291236E0
1.096614033E1,2.347119141E-1,8.548722839E0,2.279908905E0,8.850634807E0
1.097611733E1,6.789880371E-1,9.393266602E0,2.502795410E0,9.744663517E0
1.098609533E1,1.262774048E0,1.019335281E1,2.527793427E0,1.057774926E1
1.099607333E1,1.828298035E0,1.123428818E1,2.506537628E0,1.165481169E1
1.100605033E1,2.329156494E0,1.223720261E1,2.275717621E0,1.266305604E1
1.101602833E1,2.852617950E0,1.249781067E1,2.285597076E0,1.302139219E1
1.102600533E1,3.139870605E0,1.231863327E1,2.360591125E0,1.292980679E1
1.103598333E1,3.065026245E0,1.177182037E1,2.254162445E0,1.237139398E1
1.104596033E1,2.433938599E0,1.105975113E1,2.066303101E0,1.151137527E1
1.105593833E1,1.569785614E0,1.020742355E1,2.096091156E0,1.053799415E1
1.106591633E1,9.042695618E-1,9.351653137E0,1.978585510E0,9.601349929E0
1.107589333E1,4.941224670E-1,8.866661682E0,1.673220520E0,9.036676010E0
1.108587133E1,1.862127686E-1,8.762328644E0,1.475781097E0,8.887688581E0
1.109584833E1,-2.128573608E-1,8.944499817E0,1.435215454E0,9.061414273E0
1.110582633E1,-7.993377686E-1,9.269623718E0,1.692829742E0,9.456772033E0
1.111580333E1,-1.329535217E0,9.441166992E0,2.007325745E0,9.743338992E0
1.112578133E1,-1.652563477E0,9.422455902E0,2.073637848E0,9.788442940E0
1.113575933E1,-1.758393402E0,9.456135864E0,2.439926147E0,9.922887304E0
1.114573633E1,-1.529968414E0,9.553134155E0,3.033441925E0,1.013927736E1
1.115571433E1,-9.759704590E-1,9.547146606E0,3.108885040E0,1.008789834E1
1.116569133E1,-5.532495117E-1,9.392218781E0,2.763553162E0,9.805971891E0
1.117566933E1,-1.275347900E-1,9.506431274E0,2.660567322E0,9.872543703E0
1.118564633E1,9.280700684E-2,1.002360580E1,2.692451019E0,1.037933423E1
1.119562433E1,9.430389404E-2,1.068537964E1,2.919678497E0,1.107748860E1
1.120560133E1,-2.200424194E-2,1.108504852E1,2.972668304E0,1.147673916E1
1.121557933E1,-2.243833923E-1,1.102427490E1,2.691852264E0,1.135037681E1
1.122555733E1,-4.965174866E-1,1.058284286E1,2.474204865E0,1.087955801E1
1.123553433E1,-6.559359741E-1,9.851463776E0,2.420466614E0,1.016564062E1
1.124551233E1,-3.278182983E-1,9.096134491E0,2.641407166E0,9.477560832E0
1.125548933E1,6.391708374E-2,8.929231567E0,2.474204865E0,9.265902627E0
1.126546733E1,6.635700989E-1,9.645492096E0,2.324965210E0,9.943907998E0
1.127544433E1,9.018745422E-1,1.045875092E1,2.274819489E0,1.074121279E1
1.128542233E1,1.474583588E0,1.107621689E1,1.994153137E0,1.135049004E1
1.129540033E1,1.675465851E0,1.109672424E1,1.838925934E0,1.137216441E1
1.130537733E1,1.918410645E0,1.069256470E1,2.241588593E0,1.109215753E1
1.131535533E1,2.344275055E0,9.542506256E0,2.716401215E0,1.019479704E1
1.132533233E1,2.922522583E0,8.016579437E0,2.530338135E0,8.899960404E0
1.133531033E1,3.551215210E0,7.934400330E0,2.237397308E0,8.976178740E0
1.134528733E1,3.723057861E0,8.782237244E0,1.882784729E0,9.722845735E0
1.135526533E1,3.531905365E0,9.371561737E0,1.597178650E0,1.014157308E1
1.136524333E1,3.175795898E0,9.506431274E0,1.852248230E0,1.019258253E1
1.137522033E1,2.859803009E0,9.425599365E0,2.258353729E0,1.010547170E1
1.138519833E1,2.246678009E0,9.541308746E0,2.569107513E0,1.013333351E1
1.139517533E1,1.950743408E0,9.708810425E0,2.781665497E0,1.028611018E1
1.140515333E1,1.762135620E0,9.515412598E0,2.832409973E0,1.008319122E1
1.141513033E1,1.707948303E0,9.449250183E0,2.809058533E0,1.000481016E1
1.142510833E1,1.890418854E0,9.675280151E0,2.729723511E0,1.022917983E1
1.143508608E1,1.802551575E0,9.590855713E0,2.544259186E0,1.008498688E1
1.144506308E1,1.434167633E0,9.112749939E0,2.236349487E0,9.492118166E0
1.145504108E1,1.299896851E0,8.368048553E0,2.094743958E0,8.723641480E0
1.146501808E1,1.434916077E0,9.166787567E0,2.150877228E0,9.524455433E0
1.147499608E1,1.445693665E0,9.900112610E0,2.202669525E0,1.024470658E1
1.148497308E1,1.771266632E0,1.035022659E1,2.413131866E0,1.077440399E1
1.149495108E1,2.431543579E0,1.066532135E1,2.390528870E0,1.119714749E1
1.150492908E1,2.920127563E0,1.058299255E1,2.276166687E0,1.121194948E1
1.151490608E1,2.916834412E0,1.051204010E1,2.093546448E0,1.110827830E1
1.152488408E1,2.866988068E0,9.339378662E0,2.386337585E0,1.005675004E1
1.153486108E1,3.105741577E0,8.600964203E0,2.581232300E0,9.501840672E0
1.154483908E1,3.474873962E0,8.746461639E0,2.360441437E0,9.702938938E0
1.155481608E1,3.826193390E0,9.208101654E0,2.412682800E0,1.025913886E1
1.156479408E1,3.723057861E0,8.338559875E0,2.445764008E0,9.453808873E0
1.157477208E1,3.470083923E0,8.143964539E0,2.608775024E0,9.228832427E0
1.158474908E1,3.709885254E0,8.169561310E0,2.441572723E0,9.298723458E0
1.159472708E1,3.649111633E0,7.139403534E0,2.447111206E0,8.383045496E0
1.160470408E1,3.544030151E0,6.515800323E0,2.749482422E0,7.910465041E0
1.161468208E1,4.184697876E0,7.031477966E0,2.382445679E0,8.522289957E0
1.162465908E1,4.493954773E0,7.838898926E0,2.169438629E0,9.292493198E0
1.163463708E1,4.132456512E0,8.173902283E0,2.554587708E0,9.508721981E0
1.164461508E1,3.799099731E0,8.185877380E0,2.773432617E0,9.441063274E0
1.165459208E1,3.853137360E0,8.291707306E0,2.657124481E0,9.521522361E0
1.166457008E1,4.184697876E0,8.483159180E0,2.769989777E0,9.856395352E0
1.167454708E1,4.039050751E0,8.896898804E0,2.718496857E0,1.014194086E1
1.168452508E1,3.475023651E0,9.177714844E0,2.869981842E0,1.022462884E1
1.169450208E1,3.247496796E0,9.074878693E0,2.939138031E0,1.007661605E1
1.170448008E1,3.670217743E0,9.303303680E0,2.959346008E0,1.042975007E1
1.171445808E1,4.041745148E0,9.826615448E0,3.121159515E0,1.107428154E1
1.172443508E1,3.886368256E0,9.795629883E0,3.266956329E0,1.103318751E1
1.173441308E1,3.337759094E0,9.596843262E0,2.674188995E0,1.050672752E1
1.174439008E1,2.963387604E0,9.539362793E0,1.933229828E0,1.017440348E1
1.175436808E1,2.734363861E0,9.142687683E0,1.789977722E0,9.709248377E0
1.176434508E1,2.928959198E0,8.898395691E0,1.796414337E0,9.538729073E0
1.177432308E1,3.132535858E0,8.580307159E0,1.910327454E0,9.331870275E0
1.178430108E1,3.353925476E0,8.579708405E0,2.058070221E0,9.439060623E0
1.179427808E1,3.586392059E0,8.973090363E0,2.370171204E0,9.949686939E0
1.180425608E1,3.648512878E0,9.179660797E0,2.159409485E0,1.011142264E1
1.181423308E1,3.351380768E0,9.465715942E0,1.563049622E0,1.016241386E1
1.182421108E1,2.401905212E0,9.693691864E0,1.161883850E0,1.005419239E1
1.183418808E1,1.888772278E0,9.532776489E0,1.140178986E0,9.784748154E0
1.184416608E1,2.142045593E0,9.316925354E0,1.295256500E0,9.647338844E0
1.185414408E1,1.813029785E0,9.622889099E0,2.703527985E0,1.015854986E1
1.186412108E1,1.542242889E0,1.122096588E1,3.523073730E0,1.186172993E1
1.187409908E1,1.251397705E-1,2.025093796E1,4.594844971E0,2.076604797E1
1.188407608E1,3.544778595E0,1.055634796E1,-1.010249176E0,1.118134790E1
1.189405408E1,5.462740173E0,2.017354889E0,3.356619873E0,6.721469179E0
1.190403108E1,3.542832642E0,6.508914642E0,4.725972290E0,8.789337121E0
1.191400908E1,2.591261444E0,9.667646027E0,9.136999512E-1,1.005051557E1
1.192398708E1,3.747008057E0,1.001776794E1,1.763333130E0,1.083997637E1
1.193396408E1,3.523073730E0,8.195906525E0,2.956501923E0,9.398182584E0
1.194394208E1,4.258195038E0,7.284002838E0,2.471211090E0,8.791803375E0
1.195391908E1,5.092859344E0,6.236331482E0,2.684517517E0,8.487383634E0
1.196389708E1,5.510041809E0,4.702171783E0,3.021766205E0,7.848697422E0
1.197387408E1,5.734574890E0,3.251688080E0,3.395538940E0,7.415423739E0
1.198385208E1,6.021378479E0,3.580404510E0,3.473975830E0,7.819514263E0
1.199383008E1,6.072721710E0,3.541934509E0,3.730991364E0,7.958865848E0
1.200380708E1,6.270909576E0,3.889212341E0,3.936813354E0,8.363538661E0
1.201378508E1,6.135141907E0,5.567522278E0,3.591331787E0,9.029669680E0
1.202376208E1,5.660478973E0,7.082821198E0,3.488196259E0,9.714674028E0
1.203374008E1,5.465733948E0,9.256900177E0,3.669169922E0,1.135901652E1
1.204371708E1,4.587809601E0,1.083162552E1,3.716321869E0,1.233625375E1
1.205369508E1,3.549568634E0,1.059466827E1,3.560046844E0,1.172690781E1
1.206367308E1,3.040028229E0,1.002450394E1,2.769091644E0,1.083514279E1
1.207365008E1,3.926035767E0,7.168742523E0,1.757944336E0,8.360322631E0
1.208362808E1,5.213807831E0,6.613846436E0,2.519560547E0,8.790616709E0
1.209360508E1,5.137466583E0,7.811356201E0,3.188070374E0,9.877987715E0
1.210358308E1,5.080285492E0,1.053254745E1,3.526067505E0,1.221380402E1
1.211356008E1,4.170327759E0,1.106364304E1,3.651356964E0,1.237449953E1
1.212353808E1,3.554358673E0,1.091440338E1,4.588108978E0,1.236156991E1
1.213351608E1,3.682641907E0,1.127769791E1,3.913012848E0,1.249239733E1
1.214349308E1,4.061354370E0,1.060005707E1,3.512146454E0,1.188238115E1
1.215347108E1,5.460195465E0,1.123428818E1,4.067192230E0,1.313640050E1
1.216344808E1,6.436315613E0,1.211116470E1,3.129242706E0,1.406764476E1
1.217342608E1,6.907835083E0,1.209604614E1,2.815195770E0,1.421118732E1
1.218340308E1,6.759493561E0,1.219379288E1,2.272125092E0,1.412592972E1
1.219338108E1,5.811814270E0,1.123773102E1,1.675166473E0,1.276205180E1
1.220335908E1,3.954776001E0,9.093140717E0,1.473685455E0,1.002482968E1
1.221333608E1,3.173550568E0,8.744066620E0,2.385888519E0,9.603259253E0
1.222331408E1,3.101400604E0,9.137747955E0,3.405119019E0,1.023288615E1
1.223329108E1,2.952909393E0,8.742569733E0,3.680695953E0,9.934773380E0
1.224326908E1,2.600841522E0,8.429869995E0,3.848796387E0,9.624984072E0
1.225324608E1,2.542762299E0,8.341104584E0,3.644920349E0,9.451196228E0
1.226322408E1,3.422033844E0,8.444838867E0,3.262016602E0,9.678138841E0
1.227320208E1,3.874093781E0,9.323361969E0,2.996019745E0,1.053137291E1
1.228317908E1,4.218976593E0,8.542435913E0,2.782863007E0,9.925588211E0
1.229315708E1,4.734803925E0,8.053851929E0,2.731370087E0,9.733616062E0
1.230313408E1,5.634433136E0,8.409662018E0,2.808759155E0,1.050515969E1
1.231311208E1,6.179449768E0,8.829538879E0,2.894680481E0,1.115910083E1
1.232309008E1,6.385122070E0,9.128766632E0,3.038381653E0,1.154711770E1
1.233306708E1,6.421047363E0,9.186845856E0,3.136876831E0,1.163907137E1
1.234304508E1,5.590125275E0,8.966204681E0,2.755619659E0,1.091951312E1
1.235302208E1,4.412973175E0,8.703800354E0,2.515219574E0,1.007753950E1
1.236300008E1,4.216282196E0,8.952133942E0,2.707419891E0,1.025903797E1
1.237297708E1,4.427343292E0,9.384584656E0,3.052751770E0,1.081624201E1
1.238295508E1,4.458328857E0,9.801318054E0,3.313060455E0,1.126582893E1
1.239293308E1,4.329895935E0,9.997709656E0,3.047812042E0,1.131332645E1
1.240291008E1,4.346810760E0,1.002974304E1,3.001109161E0,1.133565902E1
1.241288808E1,4.622687073E0,9.893975372E0,3.309318237E0,1.141102851E1
1.242286508E1,4.464765472E0,1.000040405E1,2.867287445E0,1.132093411E1
1.243284308E1,3.912414093E0,9.838590546E0,-3.354524231E-1,1.059327033E1
1.244282400E1,2.933000793E0,9.464967499E0,3.507206726E-1,9.915195833E0
1.245280200E1,1.907333679E0,9.382489014E0,1.458117828E0,9.684788560E0
1.246278000E1,1.290765839E0,9.100026398E0,2.009571075E0,9.408237497E0
1.247275700E1,1.974693604E0,8.953181763E0,3.238515472E0,9.723521017E0
1.248273500E1,3.446433105E0,8.791218567E0,4.332440643E0,1.038910328E1
1.249271200E1,4.506079559E0,8.394244080E0,4.689148865E0,1.061867241E1
1.250269000E1,5.655389557E0,8.334218903E0,4.791985016E0,1.115373283E1
1.251266700E1,6.425238647E0,8.103249207E0,5.413791962E0,1.167285238E1
1.252264500E1,6.364465027E0,7.738906860E0,5.730233917E0,1.154264594E1
1.253262300E1,5.710475006E0,6.844217377E0,6.205944672E0,1.086124236E1
1.254260000E1,5.108876038E0,5.525459747E0,6.470145264E0,9.924419354E0
1.255257800E1,4.859195251E0,4.772675171E0,5.665568390E0,8.859394559E0
1.256255500E1,5.011129303E0,4.472998352E0,4.628973999E0,8.157605741E0
1.257253300E1,5.586532745E0,4.735103302E0,2.938688965E0,7.890908961E0
1.258251000E1,6.208938446E0,5.573659515E0,5.822891235E-1,8.363949883E0
1.259248800E1,6.671177216E0,5.620961151E0,3.008743286E-2,8.723572374E0
1.260246600E1,6.796017609E0,5.661526794E0,1.148860931E0,8.919564026E0
1.261244300E1,6.873855743E0,5.535488892E0,4.806953888E0,1.004979282E1
1.262242100E1,6.865323486E0,5.678291931E0,4.437222748E0,9.953120694E0
1.263239800E1,7.099885712E0,6.246959381E0,3.998634796E0,1.026751961E1
1.264237600E1,7.076534271E0,6.022426300E0,4.486769714E0,1.031882059E1
1.265235300E1,6.355932770E0,5.733527069E0,5.004393311E0,9.915400468E0
1.266233100E1,5.678142242E0,5.327571259E0,5.059329071E0,9.285533129E0
1.267230900E1,5.574258270E0,5.233417053E0,4.759502563E0,9.006324110E0
1.268228600E1,5.689069519E0,5.071603546E0,4.352947998E0,8.776948832E0
1.269226400E1,5.908064117E0,4.785997467E0,3.892954559E0,8.542018999E0
1.270224100E1,6.090834045E0,4.760700073E0,3.681444397E0,8.562450432E0
1.271221900E1,6.028264160E0,4.992867279E0,3.485202484E0,8.568274552E0
1.272219600E1,6.132896576E0,5.309608612E0,3.148402863E0,8.701540358E0
1.273217400E1,6.389762421E0,5.488935699E0,2.977308655E0,8.934307233E0
1.274215200E1,6.726262665E0,5.700745239E0,2.856360168E0,9.268219847E0
1.275212900E1,7.661517792E0,7.799381104E0,6.044430542E-1,1.094963707E1
1.276210700E1,8.057145081E0,1.253583160E1,-5.813011780E0,1.599549208E1
1.277208400E1,3.132086792E0,6.742578735E0,-2.083367615E0,7.720929756E0
1.278206200E1,1.521436157E0,4.240681458E0,3.038381653E0,5.434143012E0
1.279204000E1,3.892954559E0,5.715863800E0,2.434687042E0,7.331704793E0
1.280201700E1,6.497837677E0,5.326972504E0,1.570833435E0,8.547868051E0
1.281199500E1,8.251890106E0,4.712649994E0,2.847378845E0,9.920197910E0
1.282197200E1,9.473499756E0,4.699776764E0,4.248465271E0,1.139669059E1
1.283195000E1,1.017553986E1,4.559817810E0,5.057981873E0,1.224404878E1
1.284192700E1,9.145980835E0,4.423601074E0,3.918551331E0,1.088908887E1
1.285190500E1,7.593858490E0,5.049449615E0,1.629062347E0,9.263772035E0
1.286188300E1,6.428232422E0,4.935686188E0,1.251248016E0,8.200536069E0
1.287186000E1,5.228926392E0,4.108656006E0,1.514999542E0,6.820406806E0
1.288183800E1,5.586682434E0,4.534520416E0,2.732417908E0,7.696687836E0
1.289181500E1,6.458469543E0,5.752986603E0,5.514083405E0,1.025737781E1
1.290179300E1,6.433471527E0,7.749534760E0,7.806266785E0,1.274294495E1
1.291177000E1,5.757776642E0,8.735684052E0,7.304959259E0,1.276035256E1
1.292174800E1,4.921765137E0,8.035290527E0,5.632786560E0,1.097806679E1
1.293172600E1,5.244194641E0,6.958579559E0,5.360353088E0,1.023019023E1
1.294170300E1,6.692882080E0,6.134992218E0,5.714516602E0,1.072793084E1
1.295168100E1,7.728428650E0,5.634582825E0,5.605094147E0,1.108576625E1
1.296165800E1,7.978558502E0,5.519621887E0,5.067112885E0,1.094528458E1
1.297163600E1,7.770491180E0,5.554349670E0,4.922812958E0,1.074548374E1
1.298161400E1,7.708070984E0,5.726042633E0,5.380860443E0,1.100706962E1
1.299159100E1,6.760391693E0,4.477339325E0,5.960455170E0,1.006362207E1
1.300156900E1,5.741909637E0,3.978127441E0,5.841452637E0,9.105909792E0
1.301154600E1,4.990621948E0,4.302203522E0,5.707181854E0,8.717062997E0
1.302152400E1,4.925058289E0,4.445156250E0,5.541925507E0,8.644567748E0
1.303150100E1,5.240751801E0,4.387675781E0,5.506898346E0,8.777420327E0
1.304147900E1,5.233117676E0,4.142485657E0,5.422623596E0,8.599450837E0
1.305145700E1,4.786296844E0,3.979175262E0,5.505401459E0,8.309748400E0
1.306143400E1,4.531526642E0,4.186643829E0,5.953719177E0,8.573767684E0
1.307141200E1,4.550088043E0,4.433779907E0,6.432274017E0,9.040788378E0
1.308138900E1,4.509073334E0,4.371509399E0,6.656358032E0,9.151444641E0
1.309136700E1,4.580624542E0,4.174968109E0,6.532116394E0,9.004500236E0
1.310134400E1,4.724625092E0,4.165537720E0,6.222859497E0,8.854251356E0
1.311132200E1,4.683610382E0,4.033961334E0,6.157595215E0,8.724965850E0
1.312130000E1,4.716092834E0,3.797303467E0,6.189179535E0,8.658347912E0
1.313127700E1,4.552033997E0,3.876039734E0,6.212980042E0,8.622402132E0
1.314125500E1,4.441563721E0,3.781885529E0,6.924600220E0,9.054293713E0
1.315123200E1,4.359833679E0,3.843706970E0,7.456444244E0,9.454141619E0
1.316121000E1,4.371509399E0,3.762725372E0,7.740852814E0,9.653444926E0
1.317118700E1,4.323159943E0,3.686533813E0,8.204887848E0,9.980001405E0
1.318116500E1,4.293970642E0,3.870650940E0,8.717571716E0,1.046021889E1
1.319114300E1,4.138294373E0,4.014801178E0,8.936566315E0,1.063514581E1
1.320112000E1,3.988905029E0,4.016298065E0,9.003776550E0,1.063531878E1
1.321109800E1,4.017495575E0,3.962410126E0,8.653055878E0,1.033036014E1
1.322107500E1,4.046984253E0,3.878135376E0,8.131390686E0,9.876109053E0
1.323105300E1,3.904779968E0,3.695066071E0,8.030500488E0,9.663837641E0
1.324103100E1,3.696263580E0,3.473077698E0,8.041128387E0,9.507069943E0
1.325100800E1,3.528163147E0,3.281625824E0,8.024662628E0,9.360139611E0
1.326098600E1,3.396586761E0,3.235222321E0,8.312214661E0,9.544442239E0
1.327096300E1,3.413950653E0,3.369343414E0,8.530311127E0,9.786405981E0
1.328094100E1,3.451672211E0,3.447331238E0,8.436905365E0,9.745742960E0
1.329091800E1,3.530408478E0,3.327729950E0,8.282426605E0,9.598758311E0
1.330089600E1,3.578308868E0,3.339705048E0,8.087831268E0,9.453620406E0
1.331087400E1,3.544030151E0,3.437302094E0,8.041577454E0,9.436215520E0
1.332085100E1,3.559597778E0,3.418291626E0,8.240962830E0,9.605671363E0
1.333082900E1,3.587439880E0,3.352129211E0,8.513246613E0,9.827607187E0
1.334080600E1,3.566333771E0,3.352428589E0,8.496930542E0,9.805883063E0
1.335078400E1,3.547472992E0,3.376079407E0,8.244255981E0,9.589068436E0
1.336076100E1,3.535946960E0,3.503464508E0,8.089178467E0,9.497999407E0
1.337073900E1,3.573518829E0,3.801943817E0,8.345146179E0,9.842066773E0
1.338071700E1,3.831731873E0,3.883075104E0,8.657396851E0,1.023283742E1
1.339069400E1,4.072581024E0,3.805686035E0,8.690627747E0,1.032454227E1
1.340067200E1,3.981869659E0,3.530707855E0,7.099286957E0,8.872488898E0
1.341064900E1,3.412753143E0,3.466192017E0,5.753585358E0,7.534262776E0
1.342062700E1,2.842588806E0,3.343896332E0,8.020022278E0,9.142358073E0
1.343060500E1,2.825224915E0,3.216810608E0,1.045650558E1,1.129903869E1
1.344057825E1,3.055745544E0,3.058739319E0,1.073866882E1,1.157637573E1
