"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.633817625E0,-4.433008075E-2,-1.536941687E1,3.086122999E0,1.567625897E1
6.643786625E0,-1.254665129E0,-1.483704776E1,3.158045506E0,1.522121619E1
6.653754625E0,-2.380640059E0,-1.416471152E1,3.246649242E0,1.472573362E1
6.663723625E0,-3.304610644E0,-1.334205856E1,3.362107485E0,1.415043268E1
6.673692625E0,-4.031119003E0,-1.256965190E1,3.440131269E0,1.364113531E1
6.683660625E0,-4.691881269E0,-1.191344695E1,3.472871876E0,1.326668034E1
6.693629625E0,-5.214953300E0,-1.128568286E1,3.418467920E0,1.289373098E1
6.703598625E0,-5.519862208E0,-1.079198374E1,3.387335589E0,1.258609686E1
6.713566625E0,-5.731621462E0,-1.037353126E1,3.263618739E0,1.229279637E1
6.723535625E0,-5.841712253E0,-1.004224556E1,3.257116342E0,1.206569951E1
6.733504625E0,-5.916615670E0,-9.825719655E0,3.414013511E0,1.196689584E1
6.743472625E0,-5.991075869E0,-9.679290757E0,3.689712068E0,1.196643785E1
6.753441750E0,-6.167302762E0,-9.604378569E0,4.037445398E0,1.210705069E1
6.763410750E0,-6.547754188E0,-9.548552277E0,4.317617659E0,1.235676971E1
6.773378750E0,-6.884277236E0,-9.662151983E0,4.511662188E0,1.269273610E1
6.783347750E0,-7.075130939E0,-9.767095470E0,4.927921085E0,1.302835515E1
6.793315750E0,-6.990745093E0,-1.006089701E1,5.713482229E0,1.351798967E1
6.803284750E0,-6.781818815E0,-1.047767484E1,6.540158070E0,1.409072050E1
6.813253750E0,-6.776929373E0,-1.056699457E1,7.308271122E0,1.452580369E1
6.823221750E0,-6.739815926E0,-1.054688951E1,7.970443152E0,1.483879918E1
6.833190750E0,-6.593649568E0,-1.074357347E1,8.395349203E0,1.514537797E1
6.843159750E0,-6.525269889E0,-1.072594294E1,8.743695322E0,1.529958192E1
6.853127750E0,-6.437926521E0,-1.054794668E1,9.050429730E0,1.531719150E1
6.863096750E0,-6.198997010E0,-1.067376239E1,9.227124985E0,1.541092479E1
6.873065750E0,-5.882884837E0,-1.093371557E1,9.239026408E0,1.547624241E1
6.883033750E0,-5.721305219E0,-1.101683023E1,9.111647739E0,1.539889627E1
6.893002750E0,-5.586329847E0,-1.097409527E1,8.824323163E0,1.514947284E1
6.902971750E0,-5.259569895E0,-1.116404324E1,8.436539329E0,1.494905123E1
6.912939750E0,-5.116004378E0,-1.158238930E1,7.910654787E0,1.492995987E1
6.922908750E0,-5.305398032E0,-1.188018799E1,7.236123497E0,1.488783390E1
6.932877750E0,-5.524500219E0,-1.196415284E1,6.716310704E0,1.479087169E1
6.942845750E0,-5.599106013E0,-1.216839725E1,6.286238637E0,1.479650891E1
6.952814750E0,-5.440252951E0,-1.265491132E1,5.826110712E0,1.495615922E1
6.962782750E0,-5.188632644E0,-1.324800727E1,5.256146935E0,1.516768558E1
6.972751750E0,-4.710495295E0,-1.365063133E1,4.803413691E0,1.521845212E1
6.982720750E0,-4.064432929E0,-1.383114190E1,4.521174147E0,1.510831284E1
6.992688750E0,-3.538463602E0,-1.370116414E1,4.282130030E0,1.478442630E1
7.002657750E0,-3.093240815E0,-1.361063053E1,4.114715183E0,1.455157322E1
7.012626750E0,-2.541647235E0,-1.370105538E1,3.889540662E0,1.446746059E1
7.022594750E0,-1.856286902E0,-1.386771740E1,3.533843717E0,1.443078094E1
7.032563750E0,-1.043662505E0,-1.407710970E1,3.067640828E0,1.444522998E1
7.042532750E0,-2.380752325E-2,-1.424828811E1,2.619775684E0,1.448714967E1
7.052500750E0,8.462113881E-1,-1.415440171E1,2.170247299E0,1.434479469E1
7.062469750E0,1.531797423E0,-1.392125451E1,1.778478880E0,1.411774478E1
7.072438750E0,2.240541941E0,-1.375039185E1,1.566884226E0,1.401957312E1
7.082406750E0,2.653614982E0,-1.352662826E1,1.389211608E0,1.385428647E1
7.092375750E0,2.902733851E0,-1.327060793E1,1.279399144E0,1.364447730E1
7.102344750E0,3.113691452E0,-1.304602573E1,1.285972437E0,1.347395958E1
7.112312750E0,3.524947178E0,-1.297481717E1,1.350560343E0,1.351277715E1
7.122281750E0,3.849287553E0,-1.285193910E1,1.471286197E0,1.349644532E1
7.132249750E0,4.106129424E0,-1.262717213E1,1.533493116E0,1.336627757E1
7.142218750E0,4.734874676E0,-1.228620812E1,1.351979462E0,1.323623045E1
7.152187750E0,5.627094296E0,-1.200787130E1,1.145211099E0,1.331032200E1
7.162155750E0,6.573973687E0,-1.180826724E1,9.048716788E-1,1.354515035E1
7.172124750E0,7.774881270E0,-1.166547355E1,5.635452890E-1,1.403031130E1
7.182093750E0,9.008554310E0,-1.143350632E1,3.930019621E-1,1.456137247E1
7.192061750E0,9.936040242E0,-1.097095297E1,4.036789048E-1,1.480708146E1
7.202030750E0,1.065079804E1,-1.052868128E1,4.921579488E-1,1.498448690E1
7.211999750E0,1.120012640E1,-1.013330893E1,7.178661740E-1,1.512091641E1
7.221967750E0,1.166466664E1,-9.404885019E0,1.233157901E0,1.503452654E1
7.231936750E0,1.209270621E1,-8.463702570E0,1.937595651E0,1.488697691E1
7.241905750E0,1.267333473E1,-7.740492625E0,2.703727959E0,1.509432953E1
7.251873750E0,1.295714571E1,-6.799089151E0,3.542955433E0,1.505548975E1
7.261842750E0,1.308369466E1,-5.658582137E0,4.214088321E0,1.486476230E1
7.271811750E0,1.309016636E1,-4.597739342E0,4.698276368E0,1.464805322E1
7.281779750E0,1.309325135E1,-3.424031838E0,4.996083248E0,1.442629796E1
7.291748750E0,1.316794602E1,-2.288176283E0,4.931144071E0,1.424593749E1
7.301716750E0,1.332894560E1,-1.342261682E0,4.688099582E0,1.419298189E1
7.311685750E0,1.316408452E1,-4.816269672E-1,4.345072383E0,1.387100356E1
7.321654750E0,1.262635118E1,-2.369759560E-2,3.832788757E0,1.319528610E1
7.331622750E0,1.194680298E1,2.479558575E-1,3.278996331E0,1.239110167E1
7.341591750E0,1.128036891E1,6.550319946E-1,3.021087928E0,1.169627129E1
7.351560750E0,1.083336916E1,8.615691000E-1,3.032704591E0,1.128279601E1
7.361528750E0,1.067209126E1,7.770195311E-1,3.178656649E0,1.116248849E1
7.371497750E0,1.066328184E1,6.688998359E-1,3.306315400E0,1.118412840E1
7.381466750E0,1.053108331E1,7.609221464E-1,3.617920246E0,1.116118565E1
7.391434750E0,1.038788266E1,9.119463712E-1,3.984317889E0,1.116308835E1
7.401403750E0,1.043681216E1,1.060738714E0,4.207506402E0,1.130289011E1
7.411372750E0,1.048569255E1,1.413612331E0,4.452465270E0,1.147922014E1
7.421340750E0,1.035633927E1,1.788039955E0,4.765826912E0,1.153966881E1
7.431309750E0,1.011013758E1,1.965944999E0,5.111016119E0,1.149792622E1
7.441278750E0,9.973847169E0,2.396936249E0,5.722089915E0,1.174586071E1
7.451246750E0,1.020315509E1,2.963510980E0,6.333825617E0,1.236948334E1
7.461215750E0,1.083305692E1,3.269850116E0,6.898771899E0,1.325292781E1
7.471183750E0,1.124359227E1,3.548963447E0,7.372639611E0,1.390572988E1
7.481152750E0,1.165769091E1,3.663226812E0,7.843617629E0,1.452044509E1
7.491121750E0,1.221557259E1,3.752336624E0,8.363195364E0,1.527230436E1
7.501089750E0,1.295908816E1,3.787542125E0,9.015560444E0,1.623464725E1
7.511058750E0,1.367353137E1,3.732493513E0,9.655403126E0,1.715003724E1
7.521027750E0,1.436262573E1,3.458098301E0,9.857940152E0,1.776013643E1
7.530995750E0,1.525919451E1,3.396611320E0,9.769184096E0,1.843412443E1
7.540964750E0,1.627880157E1,3.920069852E0,9.568141619E0,1.928511505E1
7.550933750E0,1.741709542E1,4.419384647E0,9.153769326E0,2.016625068E1
7.560901750E0,1.868012791E1,4.573658170E0,8.377643834E0,2.097737934E1
7.570870750E0,1.978567735E1,4.848408308E0,7.206810821E0,2.160829039E1
7.580839750E0,2.072148679E1,5.579178118E0,5.820292148E0,2.223472608E1
7.590807750E0,2.120405984E1,6.624768450E0,4.405776422E0,2.264752915E1
7.600776750E0,2.125265488E1,6.969267685E0,3.165712960E0,2.258910733E1
7.610745750E0,2.058913389E1,6.359280885E0,1.962110103E0,2.163799353E1
7.620713750E0,1.955023102E1,4.574567996E0,1.063100697E0,2.010642655E1
7.630682750E0,1.817509103E1,2.434115185E0,7.278801155E-1,1.835180264E1
7.640650750E0,1.662876094E1,5.014203769E-1,9.093920150E-1,1.666115562E1
7.650619750E0,1.543327197E1,-1.243440814E0,1.206044654E0,1.553018263E1
7.660588750E0,1.469797642E1,-2.618759145E0,1.434277853E0,1.499818533E1
7.670556750E0,1.423223400E1,-3.628811855E0,1.729418402E0,1.478903810E1
7.680525750E0,1.404314557E1,-4.638224294E0,1.929547251E0,1.491463089E1
7.690494750E0,1.413389669E1,-6.063939192E0,1.983355669E0,1.550716267E1
7.700462750E0,1.434728732E1,-7.518133539E0,1.920208663E0,1.631116754E1
7.710431750E0,1.442778594E1,-8.788348169E0,1.799823556E0,1.698927413E1
7.720400750E0,1.445922291E1,-1.006134140E1,1.726266753E0,1.769970945E1
7.730368750E0,1.437484408E1,-1.153332180E1,1.732551194E0,1.851095318E1
7.740337750E0,1.407699042E1,-1.269032323E1,1.748260177E0,1.903319144E1
7.750305750E0,1.460796789E1,-1.399966801E1,1.715328659E0,2.030580662E1
7.760274417E0,1.512550494E1,-1.583061600E1,1.797568724E0,2.196862663E1
7.770243417E0,1.522968829E1,-1.737005223E1,1.847382323E0,2.317487738E1
7.780211417E0,1.543489984E1,-1.834568355E1,2.372471791E0,2.409209124E1
7.790180417E0,1.627894892E1,-1.922575616E1,3.395903514E0,2.541979620E1
7.800149417E0,1.726597179E1,-1.992443879E1,4.931465667E0,2.682193872E1
7.810117417E0,1.674108244E1,-2.104238900E1,7.064834577E0,2.780211977E1
7.820086417E0,1.516351302E1,-2.252110540E1,8.891687765E0,2.856911666E1
7.830055417E0,1.312920003E1,-2.397143942E1,1.004023061E1,2.911721195E1
7.840023417E0,1.131651406E1,-2.516284469E1,1.026006370E1,2.943639160E1
7.849992417E0,1.040612831E1,-2.603060891E1,9.128867204E0,2.948247485E1
7.859961417E0,1.044173786E1,-2.659459391E1,7.815508894E0,2.962067680E1
7.869929417E0,1.076945207E1,-2.682744641E1,6.328794672E0,2.959301642E1
7.879898417E0,1.067892665E1,-2.684829992E1,4.660640180E0,2.926759727E1
7.889866417E0,1.035082769E1,-2.673972882E1,3.158671743E0,2.884666252E1
7.899835417E0,9.852200525E0,-2.701302300E1,2.301965772E0,2.884559435E1
7.909804417E0,8.908524823E0,-2.730673566E1,1.775599419E0,2.877798430E1
7.919772417E0,7.301489521E0,-2.699521472E1,1.446005321E0,2.800257664E1
7.929741417E0,5.678076754E0,-2.654928501E1,1.687944394E0,2.720210004E1
7.939710417E0,4.052928532E0,-2.572280914E1,1.963625994E0,2.611407603E1
7.949678417E0,2.725300092E0,-2.457140350E1,1.958644020E0,2.479954470E1
7.959647417E0,1.899732884E0,-2.372616743E1,1.692827404E0,2.386222267E1
7.969616417E0,1.470176541E0,-2.285732030E1,9.432696131E-1,2.292396711E1
7.979584417E0,1.428416896E0,-2.182781975E1,-4.025533158E-1,2.187821152E1
7.989553417E0,1.342119010E0,-2.071624301E1,-1.777907607E0,2.083566565E1
7.999522417E0,1.146088182E0,-1.969606994E1,-2.758783003E0,1.992133461E1
8.009490417E0,7.241992933E-1,-1.892814224E1,-3.602591186E0,1.928153771E1
8.019459417E0,1.144136381E-1,-1.805986931E1,-4.355507909E0,1.857800902E1
8.029427417E0,-2.844839984E-1,-1.705889849E1,-4.735099794E0,1.770616048E1
8.039396417E0,-3.633003724E-1,-1.604385928E1,-4.213272342E0,1.659183750E1
8.049365417E0,-3.129698789E-1,-1.509502458E1,-3.771454388E0,1.556218447E1
8.059333417E0,-3.186945954E-1,-1.401141156E1,-4.039712363E0,1.458562635E1
8.069302417E0,-5.771494210E-2,-1.315986517E1,-3.972503882E0,1.374649662E1
8.079271417E0,1.684088740E-1,-1.207582413E1,-3.303466052E0,1.252065406E1
8.089239417E0,5.161161840E-1,-1.086455236E1,-3.313420936E0,1.137029605E1
8.099208417E0,1.202484869E0,-9.614566757E0,-3.848071332E0,1.042561829E1
8.109177417E0,1.329806528E0,-8.057256178E0,-4.245994238E0,9.204141980E0
8.119145417E0,9.175503427E-1,-6.598515036E0,-4.622647312E0,8.108709360E0
8.129114417E0,3.145588598E-1,-5.421517303E0,-4.648720046E0,7.148593932E0
8.139083417E0,-1.636833005E-1,-4.497278915E0,-4.205030399E0,6.159106308E0
8.149051417E0,-3.840612039E-2,-3.745343939E0,-3.089320257E0,4.855200912E0
8.159020417E0,4.402924150E-1,-3.099752859E0,-1.235361424E0,3.365775252E0
8.168988417E0,6.347532660E-1,-2.607843563E0,1.897187591E-2,2.684049122E0
8.178957417E0,5.524107286E-1,-2.353093826E0,1.226242983E-1,2.420174556E0
8.188926417E0,2.950390998E-1,-2.177739921E0,-4.696004140E-1,2.247248047E0
8.198894417E0,-2.267959535E-1,-1.931042385E0,-1.379542360E0,2.384008854E0
8.208863417E0,-8.285565975E-1,-1.639193818E0,-2.463713205E0,3.073002630E0
8.218832417E0,-8.222353189E-1,-1.240808398E0,-3.437527796E0,3.745967665E0
8.228800417E0,-6.280332803E-1,-8.371049345E-1,-3.902076216E0,4.039971444E0
8.238769417E0,-3.974421915E-1,-5.503457844E-1,-3.767899573E0,3.828564741E0
8.248738417E0,-9.473819599E-2,-6.127630574E-1,-2.986627947E0,3.050311523E0
8.258706417E0,1.808989652E-1,-9.216527492E-1,-1.741710711E0,1.978818947E0
8.268675417E0,4.182642726E-1,-1.077750603E0,-3.742574698E-1,1.215137859E0
8.278644417E0,5.035957604E-1,-1.214836820E0,4.709686625E-1,1.396871028E0
8.288612417E0,5.815225536E-1,-1.109978701E0,6.227875239E-1,1.399316082E0
8.298581417E0,7.234976274E-1,-7.561689448E-1,1.593775570E-1,1.058603559E0
8.308549417E0,7.614147744E-1,-4.101307225E-1,-1.095637820E0,1.395844512E0
8.318518417E0,6.016923778E-1,-1.642342544E-1,-2.258412786E0,2.342954315E0
8.328487417E0,6.514810536E-1,1.627689421E-1,-2.667779862E0,2.750994490E0
8.338455417E0,6.848989874E-1,2.664652187E-1,-2.598775701E0,2.700689815E0
8.348424417E0,9.134926674E-1,3.446325517E-1,-2.337713310E0,2.533405606E0
8.358393417E0,1.145838067E0,5.826732856E-1,-2.053894724E0,2.423001563E0
8.368361417E0,9.967586993E-1,3.917850834E-1,-1.814437795E0,2.106942801E0
8.378330417E0,9.125324084E-1,1.189241803E-1,-1.143393200E0,1.467721488E0
8.388299417E0,9.044740681E-1,-3.623963928E-1,-2.139963984E-2,9.746088600E-1
8.398267417E0,1.385760874E0,-9.637398380E-1,1.855001099E0,2.508018491E0
8.408236417E0,2.371584914E0,5.347956991E-1,2.373523412E0,3.397651370E0
8.418204417E0,1.828745200E0,-1.112139832E0,2.594626517E0,3.363517619E0
8.428173417E0,1.844610597E0,-1.484982276E-1,5.492313051E-1,1.930361366E0
8.438142417E0,4.874253586E-1,-5.166248918E-1,4.682438600E-1,8.507273778E-1
8.448110417E0,8.964537348E-1,-2.082181799E-1,1.270897000E0,1.569128195E0
8.458079417E0,-8.894000924E-1,-8.081886989E-1,6.722859585E-1,1.377014854E0
8.468048417E0,-6.612341362E-1,-1.226123700E0,-4.681807101E-2,1.393844268E0
8.478016417E0,-2.845734608E-1,-6.908467752E-1,7.441494083E-1,1.054518688E0
8.487985417E0,-7.042918628E-1,-1.176962650E0,6.685180128E-1,1.525838930E0
8.497954417E0,-7.441693620E-1,-1.284744376E0,6.267443347E-1,1.611572093E0
8.507922417E0,-5.822447578E-1,-1.120552222E0,4.841441935E-1,1.352420733E0
8.517891417E0,-4.786304884E-1,-9.276695341E-1,3.657731599E-1,1.106095798E0
8.527860417E0,-2.927369048E-1,-7.319146943E-1,5.166055959E-1,9.424836110E-1
8.537828417E0,-2.410378705E-1,-4.083894217E-1,1.342169881E-1,4.928441687E-1
8.547797417E0,-2.094592515E-1,-4.959023595E-3,-3.693615961E-1,4.246478054E-1
8.557765417E0,3.714460554E-1,3.508031183E-1,-5.030774778E-1,7.170229763E-1
8.567734417E0,1.387671013E0,4.167234582E-1,-7.350780380E-1,1.624693510E0
8.577703417E0,-7.806162266E-1,1.123421450E0,-7.627634346E-1,1.566283980E0
8.587671417E0,-1.031447087E0,-5.081727415E-1,-5.347027284E-1,1.268081084E0
8.597640417E0,-1.511411983E0,-1.619696277E-1,4.922127664E-1,1.597771495E0
8.607609417E0,-9.951453795E-1,-1.398595512E-1,9.964982790E-1,1.415232787E0
8.617577417E0,-4.333971591E-1,-7.804337204E-2,7.979145563E-1,9.113679304E-1
8.627546417E0,-2.780424133E-1,1.088517666E-2,3.998068786E-1,4.871053385E-1
8.637515417E0,-3.663515957E-1,-1.632852513E-1,2.043134093E-2,4.016130036E-1
8.647483417E0,-5.314056297E-1,-3.582957405E-1,1.091458815E-1,6.501389116E-1
8.657452417E0,-8.956490848E-1,-6.311315006E-1,3.411522889E-1,1.147562259E0
8.667421417E0,-1.196937396E0,-8.788470376E-1,4.521271795E-1,1.552240391E0
8.677389417E0,-9.419208066E-1,-7.209564275E-1,6.341533417E-1,1.345044028E0
8.687358417E0,-3.539652195E-1,-2.797267038E-1,7.309978509E-1,8.590088844E-1
8.697326417E0,-9.366070032E-2,-6.892463923E-2,6.146733427E-1,6.255767346E-1
8.707295417E0,-3.224732854E-1,-1.935937089E-1,2.986535561E-1,4.802723087E-1
8.717264417E0,-2.707885037E-1,-1.386246192E-1,-1.072964072E-2,3.043982983E-1
8.727232417E0,-1.137951489E-1,-4.725368857E-2,-1.626110673E-2,1.242846354E-1
8.737201417E0,-2.722995704E-1,-2.240331441E-1,-3.166629803E-1,4.739339077E-1
8.747170417E0,-1.839183211E-1,-2.943903512E-1,-1.997239882E0,2.027180006E0
8.757138875E0,7.441305511E-1,2.627089673E-1,-2.335148721E0,2.464886575E0
8.767107875E0,1.116025600E0,2.100027502E-1,-5.196999425E-1,1.248880428E0
8.777076875E0,7.291992474E-1,-3.535986722E-1,6.677017415E-1,1.050042465E0
8.787044875E0,1.908083877E-1,-1.579175073E-1,1.044988069E0,1.073939404E0
8.797013875E0,-2.857315019E-2,-1.449197316E-1,1.231054657E0,1.239884560E0
8.806981875E0,-2.485418947E-1,-5.225188851E-2,1.292184373E0,1.316906902E0
8.816950875E0,-3.731913762E-1,8.723577976E-2,1.196323366E0,1.256213151E0
8.826919875E0,-6.859134793E-1,4.673328638E-2,2.198196405E-1,7.217908115E-1
8.836887875E0,-6.595178322E-1,-1.157795477E-1,-8.580607706E-1,1.088410291E0
